,time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
31759,33604,0.00109,0.00022,-5e-05,-0.00017,-0.0001,3e-05,-0.00016,0.00011,3
31760,33605,0.00109,0.00022,-5e-05,-0.00017,-0.0001,3e-05,-0.00016,0.00011,3
31761,33606,0.00109,0.00022,-5e-05,-0.00017,-0.0001,3e-05,-0.00016,0.00011,3
31762,33607,0.00109,0.00022,-5e-05,-0.00017,-0.0001,3e-05,-0.00016,0.00011,3
31763,33608,0.00109,0.00022,-5e-05,-0.00017,-0.0001,3e-05,-0.00016,0.00011,3
31764,33609,0.00109,0.00022,-5e-05,-0.00017,-0.0001,3e-05,-0.00016,0.00011,3
31765,33610,0.00109,0.00022,-5e-05,-0.00017,-0.0001,3e-05,-0.00016,0.00011,3
31766,33611,0.00109,0.00022,-5e-05,-0.00017,-0.0001,3e-05,-0.00016,0.00011,3
31767,33612,0.00109,0.00022,-5e-05,-0.00017,-0.0001,3e-05,-0.00016,0.00011,3
31768,33613,0.00109,0.00022,-5e-05,-0.00017,-0.0001,3e-05,-0.00016,0.00011,3
31769,33614,0.00109,0.00022,-5e-05,-0.00017,-0.0001,3e-05,-0.00016,0.00011,3
31770,33615,0.00109,0.00022,-5e-05,-0.00017,-0.0001,3e-05,-0.00016,0.00011,3
31771,33616,0.00109,0.00022,-5e-05,-0.00017,-0.0001,3e-05,-0.00016,0.00011,3
31772,33617,0.00109,0.00022,-5e-05,-0.00017,-0.0001,3e-05,-0.00016,0.00011,3
31773,33618,0.00109,0.00022,-5e-05,-0.00017,-0.0001,3e-05,-0.00016,0.00011,3
31774,33619,0.00109,0.00022,-5e-05,-0.00017,-0.0001,3e-05,-0.00016,0.00011,3
31775,33620,0.00109,0.00022,-5e-05,-0.00017,-0.0001,3e-05,-0.00016,0.00011,3
31776,33621,0.00042,0.00041,2e-05,-0.00018,-0.0005,-0.00034,-5e-05,-0.00029,3
31777,33622,0.00042,0.00041,2e-05,-0.00018,-0.0005,-0.00034,-5e-05,-0.00029,3
31778,33623,0.00042,0.00041,2e-05,-0.00018,-0.0005,-0.00034,-5e-05,-0.00029,3
31779,33624,0.00042,0.00041,2e-05,-0.00018,-0.0005,-0.00034,-5e-05,-0.00029,3
31780,33625,0.00042,0.00041,2e-05,-0.00018,-0.0005,-0.00034,-5e-05,-0.00029,3
31781,33626,-0.00075,-0.00027,1e-05,0.00011,-6e-05,3e-05,-0.00015,-0.00021,3
31782,33627,-0.00075,-0.00027,1e-05,0.00011,-6e-05,3e-05,-0.00015,-0.00021,3
31783,33628,-0.00075,-0.00027,1e-05,0.00011,-6e-05,3e-05,-0.00015,-0.00021,3
31784,33629,-0.00075,-0.00027,1e-05,0.00011,-6e-05,3e-05,-0.00015,-0.00021,3
31785,33630,-0.00075,-0.00027,1e-05,0.00011,-6e-05,3e-05,-0.00015,-0.00021,3
31786,33631,-0.00075,-0.00027,1e-05,0.00011,-6e-05,3e-05,-0.00015,-0.00021,3
31787,33632,-0.00075,-0.00027,1e-05,0.00011,-6e-05,3e-05,-0.00015,-0.00021,3
31788,33633,-0.00075,-0.00027,1e-05,0.00011,-6e-05,3e-05,-0.00015,-0.00021,3
31789,33634,-0.00075,-0.00027,1e-05,0.00011,-6e-05,3e-05,-0.00015,-0.00021,3
31790,33635,-0.00075,-0.00027,1e-05,0.00011,-6e-05,3e-05,-0.00015,-0.00021,3
31791,33636,-0.00075,-0.00027,1e-05,0.00011,-6e-05,3e-05,-0.00015,-0.00021,3
31792,33638,-0.00075,-0.00027,1e-05,0.00011,-6e-05,3e-05,-0.00015,-0.00021,3
31793,33639,-0.00075,-0.00027,1e-05,0.00011,-6e-05,3e-05,-0.00015,-0.00021,3
31794,33640,-0.00075,-0.00027,1e-05,0.00011,-6e-05,3e-05,-0.00015,-0.00021,3
31795,33641,-0.00075,-0.00027,1e-05,0.00011,-6e-05,3e-05,-0.00015,-0.00021,3
31796,33642,-0.00075,-0.00027,1e-05,0.00011,-6e-05,3e-05,-0.00015,-0.00021,3
31797,33643,0.00091,-0.00025,-2e-05,-0.00012,0.00026,7e-05,0.00022,0.00034,3
31798,33644,0.00091,-0.00025,-2e-05,-0.00012,0.00026,7e-05,0.00022,0.00034,3
31799,33645,0.00054,0.00012,7e-05,3e-05,-5e-05,5e-05,0.00037,0.00045,3
31800,33646,0.00054,0.00012,7e-05,3e-05,-5e-05,5e-05,0.00037,0.00045,3
31801,33647,0.00054,0.00012,7e-05,3e-05,-5e-05,5e-05,0.00037,0.00045,3
31802,33648,0.00054,0.00012,7e-05,3e-05,-5e-05,5e-05,0.00037,0.00045,3
31803,33649,0.00054,0.00012,7e-05,3e-05,-5e-05,5e-05,0.00037,0.00045,3
31804,33650,0.00054,0.00012,7e-05,3e-05,-5e-05,5e-05,0.00037,0.00045,3
31805,33651,0.00054,0.00012,7e-05,3e-05,-5e-05,5e-05,0.00037,0.00045,3
31806,33652,0.00054,0.00012,7e-05,3e-05,-5e-05,5e-05,0.00037,0.00045,3
31807,33653,0.00054,0.00012,7e-05,3e-05,-5e-05,5e-05,0.00037,0.00045,3
31808,33654,0.00054,0.00012,7e-05,3e-05,-5e-05,5e-05,0.00037,0.00045,3
31809,33655,0.00054,0.00012,7e-05,3e-05,-5e-05,5e-05,0.00037,0.00045,3
31810,33656,0.00054,0.00012,7e-05,3e-05,-5e-05,5e-05,0.00037,0.00045,3
31811,33657,0.00085,0.00046,0,-0.00012,-0.00034,-0.0004,-0.00046,7e-05,3
31812,33658,0.00085,0.00046,0,-0.00012,-0.00034,-0.0004,-0.00046,7e-05,3
31813,33659,0.00085,0.00046,0,-0.00012,-0.00034,-0.0004,-0.00046,7e-05,3
31814,33660,0.00085,0.00046,0,-0.00012,-0.00034,-0.0004,-0.00046,7e-05,3
31815,33661,0.00085,0.00046,0,-0.00012,-0.00034,-0.0004,-0.00046,7e-05,3
31816,33662,0.00085,0.00046,0,-0.00012,-0.00034,-0.0004,-0.00046,7e-05,3
31817,33663,0.00085,0.00046,0,-0.00012,-0.00034,-0.0004,-0.00046,7e-05,3
31818,33664,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31819,33666,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31820,33667,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31821,33668,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31822,33669,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31823,33670,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31824,33671,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31825,33672,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31826,33673,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31827,33674,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31828,33675,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31829,33676,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31830,33677,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31831,33678,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31832,33679,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31833,33680,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31834,33681,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31835,33682,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31836,33683,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31837,33684,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31838,33685,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31839,33686,0.00111,9e-05,-5e-05,0.00018,0.00034,0,3e-05,0.00062,3
31840,33689,-0.00048,0.00018,-1e-05,-3e-05,-0.0003,-0.00027,0.00024,0.00014,3
31841,33690,0.00013,0.00023,-0.00013,-0.00043,-0.00075,-0.00064,-0.00081,-0.00081,3
31842,33691,0.00013,0.00023,-0.00013,-0.00043,-0.00075,-0.00064,-0.00081,-0.00081,3
31843,33692,0.00013,0.00023,-0.00013,-0.00043,-0.00075,-0.00064,-0.00081,-0.00081,3
31844,33693,0.00013,0.00023,-0.00013,-0.00043,-0.00075,-0.00064,-0.00081,-0.00081,3
31845,33694,0.00013,0.00023,-0.00013,-0.00043,-0.00075,-0.00064,-0.00081,-0.00081,3
31846,33695,0.00013,0.00023,-0.00013,-0.00043,-0.00075,-0.00064,-0.00081,-0.00081,3
31847,33696,0.00013,0.00023,-0.00013,-0.00043,-0.00075,-0.00064,-0.00081,-0.00081,3
31848,33697,0.00013,0.00023,-0.00013,-0.00043,-0.00075,-0.00064,-0.00081,-0.00081,3
31849,33698,0.00013,0.00023,-0.00013,-0.00043,-0.00075,-0.00064,-0.00081,-0.00081,3
31850,33699,0.00013,0.00023,-0.00013,-0.00043,-0.00075,-0.00064,-0.00081,-0.00081,3
31851,33700,0.00013,0.00023,-0.00013,-0.00043,-0.00075,-0.00064,-0.00081,-0.00081,3
31852,33701,0.00013,0.00023,-0.00013,-0.00043,-0.00075,-0.00064,-0.00081,-0.00081,3
31853,33702,0.00013,0.00023,-0.00013,-0.00043,-0.00075,-0.00064,-0.00081,-0.00081,3
31854,33703,0.00013,0.00023,-0.00013,-0.00043,-0.00075,-0.00064,-0.00081,-0.00081,3
31855,33704,0.00046,-3e-05,9e-05,0.00032,0.00044,5e-05,-0.00012,0.00028,3
31856,33705,0.00046,-3e-05,9e-05,0.00032,0.00044,5e-05,-0.00012,0.00028,3
31857,33706,0.00046,-3e-05,9e-05,0.00032,0.00044,5e-05,-0.00012,0.00028,3
31858,33707,0.00046,-3e-05,9e-05,0.00032,0.00044,5e-05,-0.00012,0.00028,3
31859,33708,0.00046,-3e-05,9e-05,0.00032,0.00044,5e-05,-0.00012,0.00028,3
31860,33709,0.00098,-0.00012,-0.00011,-0.0001,-0.0005,-0.00017,-8e-05,-0.00012,3
31861,33710,0.00098,-0.00012,-0.00011,-0.0001,-0.0005,-0.00017,-8e-05,-0.00012,3
31862,33711,0.00098,-0.00012,-0.00011,-0.0001,-0.0005,-0.00017,-8e-05,-0.00012,3
31863,33712,0.00098,-0.00012,-0.00011,-0.0001,-0.0005,-0.00017,-8e-05,-0.00012,3
31864,33713,0.00098,-0.00012,-0.00011,-0.0001,-0.0005,-0.00017,-8e-05,-0.00012,3
31865,33714,0.00098,-0.00012,-0.00011,-0.0001,-0.0005,-0.00017,-8e-05,-0.00012,3
31866,33715,0.00098,-0.00012,-0.00011,-0.0001,-0.0005,-0.00017,-8e-05,-0.00012,3
31867,33716,0.00098,-0.00012,-0.00011,-0.0001,-0.0005,-0.00017,-8e-05,-0.00012,3
31868,33717,-0.00077,-0.0002,-8e-05,-8e-05,-0.00051,-0.00026,-0.00036,-0.00051,3
31869,33718,-0.00077,-0.0002,-8e-05,-8e-05,-0.00051,-0.00026,-0.00036,-0.00051,3
31870,33719,-0.00077,-0.0002,-8e-05,-8e-05,-0.00051,-0.00026,-0.00036,-0.00051,3
31871,33720,-0.00077,-0.0002,-8e-05,-8e-05,-0.00051,-0.00026,-0.00036,-0.00051,3
31872,33721,-0.00077,-0.0002,-8e-05,-8e-05,-0.00051,-0.00026,-0.00036,-0.00051,3
31873,33722,-0.00077,-0.0002,-8e-05,-8e-05,-0.00051,-0.00026,-0.00036,-0.00051,3
31874,33723,-0.00077,-0.0002,-8e-05,-8e-05,-0.00051,-0.00026,-0.00036,-0.00051,3
31875,33724,-0.00077,-0.0002,-8e-05,-8e-05,-0.00051,-0.00026,-0.00036,-0.00051,3
31876,33725,-0.00077,-0.0002,-8e-05,-8e-05,-0.00051,-0.00026,-0.00036,-0.00051,3
31877,33726,-0.00077,-0.0002,-8e-05,-8e-05,-0.00051,-0.00026,-0.00036,-0.00051,3
31878,33727,-0.00077,-0.0002,-8e-05,-8e-05,-0.00051,-0.00026,-0.00036,-0.00051,3
31879,33728,-0.00077,-0.0002,-8e-05,-8e-05,-0.00051,-0.00026,-0.00036,-0.00051,3
31880,33729,-0.00077,-0.0002,-8e-05,-8e-05,-0.00051,-0.00026,-0.00036,-0.00051,3
31881,33730,-0.00077,-0.0002,-8e-05,-8e-05,-0.00051,-0.00026,-0.00036,-0.00051,3
31882,33731,0.00097,0.0001,-6e-05,-2e-05,-0.00036,0.00024,-0.00016,-0.0005,3
31883,33732,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31884,33733,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31885,33734,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31886,33735,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31887,33736,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31888,33738,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31889,33739,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31890,33740,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31891,33741,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31892,33742,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31893,33743,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31894,33744,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31895,33745,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31896,33746,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31897,33747,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31898,33748,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31899,33749,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31900,33750,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31901,33751,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31902,33752,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31903,33753,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31904,33754,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31905,33755,-0.00088,-0.00041,-0.00019,-7e-05,-0.00038,-0.00031,-0.00011,0.00036,3
31906,33756,9e-05,-0.00019,0.00013,-0.00017,0.00022,0.00016,0.00025,0.00043,3
31907,33757,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31908,33759,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31909,33760,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31910,33761,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31911,33762,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31912,33763,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31913,33764,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31914,33765,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31915,33766,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31916,33767,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31917,33768,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31918,33769,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31919,33770,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31920,33771,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31921,33772,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31922,33773,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31923,33774,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31924,33775,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31925,33776,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31926,33777,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31927,33778,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31928,33779,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31929,33780,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31930,33781,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31931,33782,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31932,33783,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31933,33784,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31934,33785,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31935,33786,-0.00027,0.0001,9e-05,-0.00018,-0.00052,0.0001,-0.00048,-0.00057,3
31936,33789,-0.00088,-0.00041,1e-05,-0.00015,0.00026,-1e-05,0.0002,0.00031,3
31937,33790,-0.00088,-0.00041,1e-05,-0.00015,0.00026,-1e-05,0.0002,0.00031,3
31938,33791,-0.00088,-0.00041,1e-05,-0.00015,0.00026,-1e-05,0.0002,0.00031,3
31939,33792,-0.00088,-0.00041,1e-05,-0.00015,0.00026,-1e-05,0.0002,0.00031,3
31940,33793,-0.00088,-0.00041,1e-05,-0.00015,0.00026,-1e-05,0.0002,0.00031,3
31941,33794,-0.00088,-0.00041,1e-05,-0.00015,0.00026,-1e-05,0.0002,0.00031,3
31942,33795,-0.00088,-0.00041,1e-05,-0.00015,0.00026,-1e-05,0.0002,0.00031,3
31943,33796,-0.00088,-0.00041,1e-05,-0.00015,0.00026,-1e-05,0.0002,0.00031,3
31944,33797,-0.00088,-0.00041,1e-05,-0.00015,0.00026,-1e-05,0.0002,0.00031,3
31945,33798,-0.00088,-0.00041,1e-05,-0.00015,0.00026,-1e-05,0.0002,0.00031,3
31946,33799,-0.00088,-0.00041,1e-05,-0.00015,0.00026,-1e-05,0.0002,0.00031,3
31947,33800,-0.00088,-0.00041,1e-05,-0.00015,0.00026,-1e-05,0.0002,0.00031,3
31948,33801,-0.00063,-4e-05,2e-05,-7e-05,-0.00035,-0.00041,-0.00043,-0.00014,3
31949,33802,0.0005,0.00039,-4e-05,-0.00011,4e-05,1e-05,0.00012,-8e-05,3
31950,33803,0.0005,0.00039,-4e-05,-0.00011,4e-05,1e-05,0.00012,-8e-05,3
31951,33804,-0.00017,7e-05,3e-05,0.0001,0.00035,0.00035,0.00036,0.00037,3
31952,33805,-0.00017,7e-05,3e-05,0.0001,0.00035,0.00035,0.00036,0.00037,3
31953,33806,-0.00017,7e-05,3e-05,0.0001,0.00035,0.00035,0.00036,0.00037,3
31954,33807,-0.00017,7e-05,3e-05,0.0001,0.00035,0.00035,0.00036,0.00037,3
31955,33808,-0.00081,-5e-05,9e-05,-7e-05,-0.00032,-0.00021,-0.00015,0.00024,3
31956,33809,0.00043,0.00024,2e-05,-0.00031,-5e-05,0,-8e-05,-1e-05,3
31957,33810,0.00043,0.00024,2e-05,-0.00031,-5e-05,0,-8e-05,-1e-05,3
31958,33811,0.00043,0.00024,2e-05,-0.00031,-5e-05,0,-8e-05,-1e-05,3
31959,33812,0.00043,0.00024,2e-05,-0.00031,-5e-05,0,-8e-05,-1e-05,3
31960,33813,0.00043,0.00024,2e-05,-0.00031,-5e-05,0,-8e-05,-1e-05,3
31961,33814,0.00043,0.00024,2e-05,-0.00031,-5e-05,0,-8e-05,-1e-05,3
31962,33815,0.00043,0.00024,2e-05,-0.00031,-5e-05,0,-8e-05,-1e-05,3
31963,33816,0.00043,0.00024,2e-05,-0.00031,-5e-05,0,-8e-05,-1e-05,3
31964,33817,0.00043,0.00024,2e-05,-0.00031,-5e-05,0,-8e-05,-1e-05,3
31965,33818,0.00043,0.00024,2e-05,-0.00031,-5e-05,0,-8e-05,-1e-05,3
31966,33819,0.00043,0.00024,2e-05,-0.00031,-5e-05,0,-8e-05,-1e-05,3
31967,33820,0.00043,0.00024,2e-05,-0.00031,-5e-05,0,-8e-05,-1e-05,3
31968,33821,0.00043,0.00024,2e-05,-0.00031,-5e-05,0,-8e-05,-1e-05,3
31969,33822,0.00043,0.00024,2e-05,-0.00031,-5e-05,0,-8e-05,-1e-05,3
31970,33823,0.00127,0.00024,-8e-05,0.00012,0.00026,0.00019,-0.0001,-5e-05,3
31971,33824,0.00127,0.00024,-8e-05,0.00012,0.00026,0.00019,-0.0001,-5e-05,3
31972,33825,-0.00089,-0.00019,0.00013,0.00035,0.00015,0.00027,0,-0.00028,3
31973,33826,-0.00089,-0.00019,0.00013,0.00035,0.00015,0.00027,0,-0.00028,3
31974,33827,-0.00089,-0.00019,0.00013,0.00035,0.00015,0.00027,0,-0.00028,3
31975,33828,-0.00089,-0.00019,0.00013,0.00035,0.00015,0.00027,0,-0.00028,3
31976,33829,-0.00089,-0.00019,0.00013,0.00035,0.00015,0.00027,0,-0.00028,3
31977,33830,-0.00089,-0.00019,0.00013,0.00035,0.00015,0.00027,0,-0.00028,3
31978,33831,-0.00089,-0.00019,0.00013,0.00035,0.00015,0.00027,0,-0.00028,3
31979,33832,-0.00089,-0.00019,0.00013,0.00035,0.00015,0.00027,0,-0.00028,3
31980,33833,-0.00089,-0.00019,0.00013,0.00035,0.00015,0.00027,0,-0.00028,3
31981,33834,-0.00089,-0.00019,0.00013,0.00035,0.00015,0.00027,0,-0.00028,3
31982,33835,-0.00089,-0.00019,0.00013,0.00035,0.00015,0.00027,0,-0.00028,3
31983,33836,-0.00089,-0.00019,0.00013,0.00035,0.00015,0.00027,0,-0.00028,3
31984,33839,0.00099,0.0002,3e-05,9e-05,0.00061,0.00029,9e-05,0.00011,3
31985,33840,0.00099,0.0002,3e-05,9e-05,0.00061,0.00029,9e-05,0.00011,3
31986,33841,0.00099,0.0002,3e-05,9e-05,0.00061,0.00029,9e-05,0.00011,3
31987,33842,0.00099,0.0002,3e-05,9e-05,0.00061,0.00029,9e-05,0.00011,3
31988,33843,0.00099,0.0002,3e-05,9e-05,0.00061,0.00029,9e-05,0.00011,3
31989,33844,0.00099,0.0002,3e-05,9e-05,0.00061,0.00029,9e-05,0.00011,3
31990,33845,0.00099,0.0002,3e-05,9e-05,0.00061,0.00029,9e-05,0.00011,3
31991,33846,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
31992,33847,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
31993,33848,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
31994,33849,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
31995,33850,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
31996,33851,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
31997,33852,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
31998,33853,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
31999,33854,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
32000,33855,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
32001,33856,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
32002,33857,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
32003,33858,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
32004,33859,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
32005,33860,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
32006,33861,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
32007,33862,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
32008,33863,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
32009,33864,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
32010,33865,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
32011,33866,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
32012,33867,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
32013,33868,-0.00046,0.00032,0.00015,7e-05,-0.00022,-0.00013,-0.00011,0.00014,3
32014,33869,0.00025,-0.00013,-5e-05,0.00023,0.00012,0.00014,2e-05,6e-05,3
32015,33870,0.00025,-0.00013,-5e-05,0.00023,0.00012,0.00014,2e-05,6e-05,3
32016,33871,-7e-05,-0.00021,-0.00019,-1e-05,-0.00033,-0.00011,-8e-05,-0.00065,3
32017,33872,-7e-05,-0.00021,-0.00019,-1e-05,-0.00033,-0.00011,-8e-05,-0.00065,3
32018,33873,-7e-05,-0.00021,-0.00019,-1e-05,-0.00033,-0.00011,-8e-05,-0.00065,3
32019,33874,-7e-05,-0.00021,-0.00019,-1e-05,-0.00033,-0.00011,-8e-05,-0.00065,3
32020,33875,-7e-05,-0.00021,-0.00019,-1e-05,-0.00033,-0.00011,-8e-05,-0.00065,3
32021,33876,-7e-05,-0.00021,-0.00019,-1e-05,-0.00033,-0.00011,-8e-05,-0.00065,3
32022,33877,-7e-05,-0.00021,-0.00019,-1e-05,-0.00033,-0.00011,-8e-05,-0.00065,3
32023,33878,-7e-05,-0.00021,-0.00019,-1e-05,-0.00033,-0.00011,-8e-05,-0.00065,3
32024,33879,-7e-05,-0.00021,-0.00019,-1e-05,-0.00033,-0.00011,-8e-05,-0.00065,3
32025,33880,-7e-05,-0.00021,-0.00019,-1e-05,-0.00033,-0.00011,-8e-05,-0.00065,3
32026,33881,-7e-05,-0.00021,-0.00019,-1e-05,-0.00033,-0.00011,-8e-05,-0.00065,3
32027,33882,-7e-05,-0.00021,-0.00019,-1e-05,-0.00033,-0.00011,-8e-05,-0.00065,3
